parameter,param_type,participant,mean,2.5%,50%,97.5%,task,feedback,frame,time_pressure,task_label
alpha[34],alpha,34,2.123192024397019,0.9076291823020096,2.058243410567231,3.707016781063787,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
alpha[35],alpha,35,2.256861360047516,1.1537367435232813,2.1347231207626285,4.054950486554099,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
alpha[36],alpha,36,2.0411359562398173,0.8668791060405543,1.9993970334727629,3.4411350725881973,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
alpha[37],alpha,37,1.9751175819838185,0.6393325339747766,1.9643087494722897,3.344525590080412,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
alpha[38],alpha,38,1.9481649708111854,0.5156578188427415,1.9432873273883602,3.408198582121964,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
alpha[39],alpha,39,2.0490088957028023,0.8159804103532586,1.9940560210415081,3.5930036675697474,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
alpha[40],alpha,40,1.7287878387924038,0.023846098789855195,1.8050342055189463,2.939752901674362,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
alpha[41],alpha,41,1.9445865755472904,0.5824977613659176,1.9367726836207364,3.284818654430777,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
alpha[42],alpha,42,1.7761222487334687,0.11820143925087567,1.849845134101489,3.0040128133254487,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
alpha[43],alpha,43,2.00240466222828,0.5919393106854023,1.9748718427318304,3.511996213025392,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
alpha[44],alpha,44,2.2236019401119704,1.0776286320731465,2.118608155501101,3.9442811618729823,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
alpha[45],alpha,45,2.0650104908518143,0.8315156437337455,2.021278785066682,3.5955558009714284,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
alpha[46],alpha,46,2.0956313127095276,0.8929096368922576,2.0469536291145918,3.531148729260739,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
alpha[47],alpha,47,2.222159025028074,1.0174252317869796,2.1050730638255346,4.0367238164707775,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
alpha[48],alpha,48,1.9680899087739072,0.5213039806144725,1.9512030070274968,3.483252977275041,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
alpha[49],alpha,49,2.2092848536046956,1.0907685717406483,2.1151458941249617,3.850579666009264,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
alpha[50],alpha,50,1.9434176883544192,0.546785341349868,1.9393050111262813,3.2595696803858942,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
alpha[51],alpha,51,1.794819223499219,0.15119777086936112,1.8524377967692645,3.074991656835489,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
alpha[52],alpha,52,2.0664326829403965,0.8194605585640591,2.010749668900223,3.5629880959250237,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
alpha[53],alpha,53,1.6285647065676756,0.14591451456477922,1.729641138736374,2.65804287240496,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
alpha[54],alpha,54,2.1723019373044967,0.9543474576525084,2.065283254101348,3.9372827259451326,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
alpha[55],alpha,55,1.9159530689337188,0.46668606887576636,1.914511204161096,3.290266440645735,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
alpha[56],alpha,56,1.9903563170827223,0.68264544889501,1.965757758188471,3.370271299019833,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[1],beta,1,-0.9324383990665844,-1.795652879066149,-0.9315747704513857,-0.08151817327100669,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[2],beta,2,-0.4268498423818789,-1.2548508541503078,-0.4670991941447661,0.6369630819640306,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[3],beta,3,-0.7204852976303379,-1.5797963510503674,-0.7583027570877411,0.24936793868821125,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[4],beta,4,-1.3217296458405867,-2.3819579905686172,-1.2755111387009361,-0.4958578958548745,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[5],beta,5,-1.367015562153076,-2.4430140687394615,-1.323503043160835,-0.5173058856466309,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[6],beta,6,-0.397291991286399,-1.2476095549435253,-0.45320422454440484,0.7386894809677934,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[7],beta,7,-0.4970491780724042,-1.3732951589458402,-0.5441358306152402,0.5417720271148387,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[8],beta,8,-0.7137150347219067,-1.6175644917302845,-0.7557573046988303,0.31715782310574336,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[9],beta,9,-0.8795273798463618,-1.7095746926026014,-0.8826344542834101,-0.06866759352981565,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[10],beta,10,-0.9022601658104129,-1.8638980819020992,-0.9070549105152972,0.06988736257797688,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[11],beta,11,-0.7147995543519123,-1.6148830878503895,-0.7570671037023333,0.32454018822536,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[12],beta,12,-0.9499565896889163,-1.807969671287617,-0.9419812521885531,-0.12913536000901707,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[13],beta,13,-0.8872100704344227,-1.8407925728244892,-0.8950731786905985,0.07207187883708063,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[14],beta,14,-1.0794397654331802,-1.9535298780934196,-1.052469362448326,-0.2956014436614134,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[15],beta,15,-0.6252813389548768,-1.4546360792013437,-0.6670617610007699,0.3487777892634695,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[16],beta,16,-1.2975202771733918,-2.447466868427054,-1.2428282175447993,-0.38858282356483426,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[17],beta,17,-0.8146628080478011,-1.7704627433427058,-0.834730531039809,0.20871659985725136,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[18],beta,18,-1.051295776904709,-1.9853374568069257,-1.0246919301469861,-0.2091943790679744,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[19],beta,19,-0.6022506110259137,-1.5340532624538716,-0.656719880998067,0.5381145862482792,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[20],beta,20,-0.9607656951314177,-1.8877904916031134,-0.9541661112488742,-0.02791736284261974,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[21],beta,21,-0.5796063021766757,-1.3828305176689162,-0.6185595596526925,0.38700441709297223,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[22],beta,22,-1.4272189089237757,-2.5844536354386403,-1.3654358388943852,-0.5529520579075929,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[23],beta,23,-0.5849135386572065,-1.4955777034165736,-0.6547915788639544,0.5862607483314918,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[24],beta,24,-1.0461760349202582,-1.9354518937154632,-1.0328017517220096,-0.18661929709650116,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[25],beta,25,-0.6324737284597989,-1.5279087449546616,-0.6811902270583823,0.4621739147846027,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[26],beta,26,-0.6605078546998712,-1.5705795865909449,-0.7055017921529957,0.4090454435649726,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[27],beta,27,-0.8942345934087017,-1.812880053732355,-0.8998841336443052,0.09345903199598779,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[28],beta,28,-1.1142852755282737,-1.9812762467794691,-1.0894614020260627,-0.34464381552796347,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[29],beta,29,-1.1063489104762765,-2.101894873626011,-1.072059285672857,-0.25620792931938435,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[30],beta,30,-0.9990036105265679,-1.8730762786798023,-0.987855486876605,-0.16476878285457583,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[31],beta,31,-1.235857181818735,-2.2245863314955256,-1.1924643010261262,-0.4034305535171345,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[32],beta,32,-0.8947431347452454,-1.8105430670681522,-0.8990354643299596,0.040470114901577585,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[33],beta,33,-1.1315122464537726,-2.093248433085943,-1.0969819718982112,-0.2385898983244609,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[34],beta,34,-0.7850247919259278,-1.679615947818588,-0.812856283120434,0.1919590628629365,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[35],beta,35,-1.3621829149001017,-2.581673296076917,-1.2989931744483147,-0.4402354618911723,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[36],beta,36,-1.042760022606872,-1.9995252328717275,-1.022353609141403,-0.1911902382446312,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[37],beta,37,-1.1025070590664718,-2.051977806613044,-1.0688830573081882,-0.26999640919434775,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[38],beta,38,-1.218906802436466,-2.22492095087728,-1.1730912829385827,-0.3986611617443461,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[39],beta,39,-0.9514790523607535,-1.7477369000021574,-0.9486574258327012,-0.16870486413817778,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[40],beta,40,-0.46579235351004705,-1.343970428371612,-0.5214658732801593,0.6191626016596462,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[41],beta,41,-0.6785034977183564,-1.5154536569650303,-0.7084476692193118,0.2562974420780496,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[42],beta,42,-1.5791533407985452,-2.774130369411464,-1.530652074836322,-0.682599076976103,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[43],beta,43,-0.9841260213717169,-1.9906686351819907,-0.9679199342670933,-0.029857856258031577,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[44],beta,44,-1.2924263393936855,-2.4272001341657896,-1.2397009950491118,-0.4009508536226914,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[45],beta,45,-0.7229740627121792,-1.6280154616886444,-0.7676861214721675,0.35868648835459327,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[46],beta,46,-0.8976877417113472,-1.748101135528277,-0.9060311129078842,0.02997073386305852,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[47],beta,47,-1.3487505292048485,-2.4651010272154825,-1.290287544899403,-0.5168424937966913,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[48],beta,48,-1.2675981857882102,-2.3647572024186507,-1.212822249665322,-0.36155077873940833,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[49],beta,49,-1.2020081567401384,-2.299465365121128,-1.1500007885257122,-0.3201554436886025,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[50],beta,50,-0.8368406732895861,-1.7466454617453575,-0.8513565977925622,0.12016260681772323,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[51],beta,51,-1.3506381612907206,-2.4395530893110973,-1.288947998540713,-0.4969205439483485,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[52],beta,52,-0.8389054490726683,-1.711562104081614,-0.850924963655336,0.06464344345359395,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
beta[53],beta,53,-1.1797398026133392,-2.193992474118091,-1.1295554648440547,-0.2922931876238065,PartialtickTimelimited,Partial,Accept,TP,Partial | Accept | TP
